Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
320400505000014;8;0;25820;25820;0;1;3;4;4;2;0;1;1;0;1;
320400505000015;8;0;35410;35410;0;0;3;8;10;0;4;0;0;0;0;
320400505000016;8;0;13910;13910;0;1;2;13;4;1;0;0;0;0;1;
320400505000017;1;0;278184;278184;0;6;23;72;97;41;10;5;1;0;5;
320400505000018;1;0;268126;268126;0;10;26;77;96;31;4;3;2;0;5;
320400505000019;1;0;268142;268142;0;2;15;39;74;28;5;5;2;0;4;
320400505000020;1;0;289839;289839;0;5;5;23;42;28;15;9;5;1;1;
320400505000021;8;0;195363;195363;0;12;25;65;49;33;5;2;2;0;5;
320400515000001;1;1;389817;389717;100;1;14;51;109;59;16;7;1;0;0;
320400515000002;8;0;73192;73192;0;10;27;19;19;7;2;0;0;0;2;
320400515000003;8;0;161818;161818;0;6;29;70;46;14;1;0;0;1;3;
320400515000004;8;0;128023;128023;0;1;35;81;36;5;1;0;0;0;1;
320400515000005;8;0;235900;235900;0;1;10;117;72;11;0;0;1;0;2;
320400515000006;8;0;249992;249992;0;11;19;23;61;22;6;4;0;2;5;
320400515000007;8;0;306918;306918;0;15;42;100;77;27;4;3;4;2;14;
320400515000008;8;0;249612;249612;0;0;39;94;79;24;0;1;0;0;0;
320400515000009;8;0;160707;160707;0;4;56;86;44;4;1;2;0;0;0;
320400515000010;8;0;89187;89187;0;7;11;26;32;13;3;2;0;0;2;
320400515000011;8;0;191536;191536;0;18;33;49;63;25;4;3;2;0;6;
320400515000012;8;0;26354;26354;0;1;2;3;4;3;0;0;1;0;0;
320400515000013;8;0;31615;31615;0;2;4;7;6;0;1;1;1;0;1;
320400515000014;8;0;28134;28134;0;6;10;9;5;6;1;0;0;0;0;
320400515000015;8;0;24940;24940;0;0;4;7;8;1;2;0;0;0;0;
320400515000016;8;0;63780;63780;0;1;13;21;14;7;1;1;0;0;2;
320400515000017;8;0;5456;5456;0;1;3;5;0;0;0;0;0;0;0;
320400515000018;1;0;416602;416602;0;2;7;26;98;63;12;17;4;0;1;
