"Cod_bairro","Nome_do_bairro","IPC"
3205200068,"Santa Clara",0.440785176745279
3205200069,"São Torquato",0.581601334375978
3205200070,"Vale Encantado",0.60224758775447
3205200071,"Barra do Jucu",0.608548181401631
3205200072,"Balneário Ponta da Fruta",0.518783386301829
3205200073,"Barramares",0.424621799313555
3205200074,"Cidade da Barra",0.49746651039017
3205200075,"Interlagos",0.720648216741594
3205200076,"Jabaeté",0.315898864379549
3205200077,"João Goulart",0.470560809796817
3205200078,"Morada da Barra",0.476444901249944
3205200079,"Morada do Sol",0.709737001349904
3205200080,"Morro da Lagoa",0.388743364345256
3205200081,"Normília da Cunha",0.451565603366601
3205200082,"Nova Ponta da Fruta",0.58335339544608
3205200083,"Ponta da Fruta",0.588544181742684
3205200084,"Praia dos Recifes",0.519260088137373
3205200085,"Riviera da Barra",0.572809622605612
3205200086,"Santa Paula I",0.498997043465491
3205200087,"Santa Paula II",0.514726079394868
3205200088,"São Conrado",0.57848237222837
3205200089,"Terra Vermelha",0.507706608742436
3205200090,"Ulisses Guimarães",0.406185791585155
3205200091,"Vinte e Três de Maio",0.447071290183988
3205309000,"VITÓRIA (demais setores)",0.291224892604203
3205309001,"Centro",0.724906106544248
3205309002,"Do Moscoso",0.518878247649142
3205309003,"Fonte Grande",0.477536550753558
3205309004,"Forte São João",0.483200651432107
3205309005,"Parque Moscoso",0.755896518918118
3205309006,"Piedade",0.329136566907465
3205309007,"Santa Clara",0.727557824623316
3205309008,"Vila Rubim",0.656794883525918
3205309009,"Ariovaldo Favalessa",0.651680150198079
3205309010,"Bela Vista",0.616942653386298
3205309011,"Caratoíra",0.60166322706874
3205309012,"Do Cabral",0.472457233895843
3205309013,"Do Quadro",0.627230258423929
3205309014,"Estrelinha",0.63722046739342
3205309015,"Grande Vitória",0.62262148391885
3205309016,"Ilha do Príncipe",0.584839655373647
3205309017,"Inhanguetá",0.638006421268796
3205309018,"Mário Cypreste",0.666941883595577
3205309019,"Santo Antônio",0.683486197086378
3205309020,"Santa Tereza",0.596408616631674
3205309021,"Universitário",0.712494624862116
3205309022,"Bento Ferreira",0.790136656649483
3205309023,"Consolação",0.604752818336448
3205309024,"Cruzamento",0.47742157539142
3205309025,"De Lourdes",0.764856635397411
3205309026,"Fradinhos",0.759094123916113
3205309027,"Gurigica",0.399123957713253
3205309028,"Horto",0.701620895271689
3205309029,"Ilha de Santa Maria",0.691974310332514
3205309030,"Jesus de Nazareth",0.540055549075091
3205309031,"Jucutuquara",0.735461001114198
3205309032,"Monte Belo",0.626690285012748
3205309033,"Nazareth",0.745493982915125
3205309034,"Romão",0.414566543208033
3205309035,"Andorinhas",0.667248397481203
3205309036,"Bonfim",0.588013654399969
3205309037,"Da Penha",0.576543149564224
3205309038,"Itararé",0.628691106842327
3205309039,"Joana D'arc",0.691160599306893
3205309040,"Maruípe",0.724182786031008
3205309041,"Santa Cecília",0.742055988301621
3205309042,"Santa Martha",0.64760498331741
3205309043,"Santos Dumont",0.59815134882227
3205309044,"São Benedito",0.419899362509753
3205309045,"São Cristovão",0.675543457412817
3205309046,"Tabuazeiro",0.636900909245944
3205309047,"Barro Vermelho",0.811433871565653
3205309048,"Enseada do Suá",0.811024060328797
3205309049,"Ilha do Boi",0.829383416419285
3205309050,"Ilha do Frade",0.843912812333865
3205309051,"Praia do Canto",0.824040158777517
3205309052,"Praia do Suá",0.661662696599311
3205309053,"Santa Helena",0.829067828010349
3205309054,"Santa Lúcia",0.765021399702496
3205309055,"Santa Luíza",0.750766754438743
3205309057,"Antonio Honório",0.719913044757465
3205309058,"Boa Vista",0.671537611042827
3205309059,"Carapina I",0.709120999858524
3205309060,"De Fátima",0.704992240664559
3205309061,"Goiabeiras",0.679165138158754
3205309062,"Hélio Ferraz",0.572060452554167
3205309063,"Jabour",0.755538723968489
3205309064,"Jardim Camburí",0.775095714770662
3205309065,"Jardim da Penha",0.796762009053803
3205309066,"Maria Ortiz",0.68833020433191
3205309067,"Mata da Praia",0.826148774367359
3205309068,"Morada de Camburí",0.771451409311475
3205309069,"Parque Industrial",0.506931216931217
3205309070,"Pontal de Camburí",0.743258434687006
3205309071,"República",0.74456679881824
3205309072,"Segurança do Lar",0.746935790466517
3205309073,"Solon Borges",0.722050037008822
3205309074,"Condusa",0.622928135457364
3205309075,"Conquista",0.324421332809865
3205309076,"Ilha das Caieiras",0.605024389089641
3205309077,"Nova Palestina",0.631062845432295
3205309078,"Redenção",0.647908860181732
3205309079,"Resistência",0.580516855755726
3205309080,"Santo André",0.656127391485471
3205309081,"Santos Reis",0.327382945655874
3205309082,"São José",0.644068728772734
3205309083,"São Pedro",0.604350947878525
