Cod_setor;Situacao_setor;V001;V002;V003
270200905000014;5;34;0;0
270200905000015;5;62;0;0
270210805000001;1;233;3;0
270210805000002;1;217;1;0
270210805000003;1;212;1;0
270210805000004;1;152;2;5
270210805000005;1;414;3;0
270210805000006;1;230;2;0
270210805000007;1;172;2;0
270210805000008;1;309;0;0
270210805000009;1;181;3;0
270210805000010;1;189;4;0
270210805000011;1;465;0;0
270210805000012;1;389;2;0
270210805000013;8;179;3;0
270210805000014;8;272;11;7
270210805000015;8;224;4;0
270210805000016;6;61;0;0
270210805000017;8;115;1;0
270210805000018;6;145;0;0
270210805000019;8;175;2;0
270210805000020;1;306;5;6
270220705000001;1;208;1;0
270220705000002;1;328;2;0
270220705000003;1;331;1;0
270220705000004;1;136;1;0
270220705000005;8;38;1;0
270220705000006;8;57;0;0
270220705000007;5;28;0;1
270230605000001;1;117;0;0
270230605000002;1;136;1;0
270230605000003;1;141;3;0
270230605000004;1;313;2;0
270230605000005;1;228;0;1
270230605000006;1;354;0;0
270230605000007;1;109;0;0
270230605000008;1;168;0;0
270230605000009;1;235;0;0
270230605000010;1;331;0;0
270230605000011;1;196;5;0
270230605000012;1;233;1;0
270230605000013;1;374;5;0
270230605000014;1;137;0;0
270230605000015;1;282;5;0
270230605000016;1;226;0;0
270230605000017;1;151;1;0
270230605000018;1;338;2;1
270230605000019;1;166;1;0
270230605000020;1;150;0;0
270230605000022;1;165;0;0
270230605000023;1;267;2;0
270230605000024;1;268;0;0
270230605000025;1;185;0;0
270230605000026;3;345;0;0
270230605000027;3;544;9;0
270230605000028;3;216;4;0
270230605000029;3;308;1;1
270230605000030;8;97;1;0
270230605000031;8;136;4;0
270230605000032;8;206;2;0
270230605000033;1;66;"X";"X"
270230605000034;8;66;0;0
270230605000035;8;130;1;0
270230605000036;8;164;3;0
270230605000037;8;256;4;3
270230605000038;8;1;"X";"X"
270230605000039;3;266;10;0
270230605000040;3;158;0;0
270230605000041;3;381;6;0
270230605000042;3;288;4;0
270230605000043;1;182;2;0
270230605000044;1;134;1;0
270230605000045;1;205;2;4
270230605000046;1;352;8;0
270230605000047;1;210;1;0
270230605000048;1;261;3;0
270230605000049;1;339;2;1
270230605000050;8;219;4;0
270230610000001;1;262;0;0
270230610000002;3;62;0;0
270230610000003;8;15;0;0
270230610000004;8;13;0;0
270230610000005;1;245;3;0
270235505000001;1;274;0;0
270235505000002;1;144;1;0
270235505000003;1;340;0;0
270235505000004;1;246;0;0
270235505000005;1;296;0;0
270235505000006;8;276;1;1
270235505000007;8;109;0;0
270235505000008;8;92;1;0
270235505000009;8;271;0;0
270235505000010;5;38;0;0
270235505000011;8;146;2;0
270235505000012;5;146;0;0
270235505000013;5;241;4;0
270235505000014;8;235;2;1
270235505000015;8;223;0;0
270235505000016;8;157;2;0
270235505000017;5;60;1;0
270235505000018;8;184;0;0
270235505000019;8;114;0;0
270235505000020;8;161;0;0
270235505000021;1;254;0;0
270235505000022;5;151;2;0
270235505000023;5;62;0;0
270235505000024;5;113;0;0
270235505000025;8;229;3;0
270235505000026;8;175;0;0
270235505000027;8;134;1;0
270240505000001;1;145;1;0
270240505000002;1;138;0;0
270240505000003;1;168;0;0
270240505000004;1;226;0;0
270240505000005;1;149;0;0
270240505000006;1;162;1;0
270240505000007;1;198;0;0
270240505000008;1;89;0;0
270240505000009;1;243;2;0
270240505000010;1;257;0;0
270240505000011;1;132;1;0
270240505000012;1;260;2;0
270240505000013;1;189;0;0
270240505000014;1;215;2;0
270240505000015;1;318;0;0
270240505000016;1;188;0;0
270240505000017;1;177;1;0
270240505000018;1;204;0;0
270240505000019;1;222;0;1
270240505000020;1;185;0;0
270240505000021;1;231;1;0
270240505000022;1;219;2;4
270240505000023;1;247;0;0
270240505000024;1;408;0;0
270240505000025;1;94;0;1
270240505000026;1;309;0;0
270240505000027;8;157;0;1
270240505000028;5;253;0;0
270240505000029;8;92;1;0
270240505000030;5;70;0;0
270240505000031;5;219;2;0
270240505000032;5;126;0;0
270240505000033;5;188;0;0
270240505000034;6;36;0;0
270240505000035;5;99;1;0
270240505000036;5;154;0;0
270240505000037;8;175;0;0
270240505000038;5;182;4;0
270240505000039;8;227;1;0
270240505000040;5;54;0;0
270240505000041;5;80;0;0
270240505000042;5;95;0;0
270240505000043;5;65;0;0
270240505000044;1;105;0;0
270240505000045;1;99;0;0
270240505000046;1;179;0;0
270240505000047;1;190;0;0
270240505000048;1;236;0;0
270240505000049;1;152;1;0
270240505000050;1;112;0;0
270240505000051;1;170;1;0
270240505000052;1;146;1;0
270240505000053;1;246;4;0
270240505000054;5;118;0;0
270240505000055;5;194;3;0
270240505000056;5;121;0;0
270240505000057;8;166;2;0
270250405000001;1;149;1;0
270250405000002;1;301;1;0
270250405000003;1;324;0;0
270250405000004;1;319;5;0
270250405000005;8;122;0;0
270250405000006;8;265;1;0
270250405000007;5;91;4;0
270250405000008;8;158;0;1
270250405000009;8;166;2;0
270250405000010;8;207;2;0
270250405000011;8;168;6;1
270250405000012;8;94;0;0
270255305000001;1;234;4;0
270255305000002;1;264;4;0
270255305000003;1;197;1;0
270255305000004;8;124;0;0
270255305000005;8;167;0;0
270255305000006;8;66;0;0
270255305000007;8;213;0;0
270255305000008;5;8;0;0
270255305000009;8;144;0;0
270255305000010;8;46;0;0
270255305000011;8;196;0;0
270255305000012;8;174;4;0
270255305000013;8;108;0;0
270255305000014;8;133;7;0
270255305000015;5;31;0;0
270255305000016;5;115;1;0
270255305000017;8;181;1;0
270255305000018;8;179;1;0
270255305000019;8;143;0;0
270255305000020;8;71;1;0
270255305000021;8;166;1;0
270255305000022;1;107;0;0
270255305000023;8;44;0;0
270255305000024;5;36;0;0
270255305000025;8;153;0;1
270255305000026;8;20;0;0
270260305000001;1;133;0;0
270260305000002;1;213;0;0
270260305000003;1;117;0;0
270260305000004;1;167;1;0
270260305000005;4;145;0;0
270260305000006;8;52;1;0
270260305000007;8;23;0;0
270260305000008;8;378;0;0
270260305000009;5;67;0;0
270260305000010;8;155;0;0
270260305000011;8;28;0;0
270260305000012;5;168;1;0
270260305000013;5;255;3;0
270260305000014;8;211;2;0
270260305000015;8;310;2;0
270260305000016;8;207;0;0
270260305000017;8;37;0;0
270260305000018;8;153;0;0
270260305000019;8;200;1;0
270260305000020;5;60;0;0
270260305000021;8;153;1;1
270260305000022;8;148;3;0
270260305000023;8;171;0;0
270260305000024;8;191;0;0
270260305000025;5;66;2;0
270260305000026;7;42;4;0
270260305000027;7;27;0;0
270260305000028;7;88;0;0
270260305000029;5;245;2;0
270260305000030;5;59;0;0
270260305000031;5;27;0;0
270260305000032;7;49;0;0
270260305000033;5;98;0;0
270260305000034;4;70;2;0
270260305000035;8;27;"X";"X"
270260305000036;8;0;"X";"X"
270270205000001;1;302;2;0
270270205000002;1;230;3;1
270270205000003;8;52;5;0
270270205000004;8;9;1;0
270270205000006;5;112;1;0
270270205000007;1;189;2;0
270280105000001;1;218;2;0
270280105000002;1;206;0;0
270280105000003;1;314;6;0
270280105000004;1;252;1;0
270280105000005;1;390;1;1
270280105000006;1;182;0;0
