Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134
270430205070111;1;331;331;86;64;72;40;2;3;12;0;9;2;20;2;16;3;0;0;0;0;0;7;0;2;0;1;1;1;0;1;0;0;0;1;7;12;7;6;9;8;5;6;10;6;6;12;11;6;5;8;1;6;4;6;6;4;7;7;8;4;4;8;5;4;5;10;4;4;1;3;5;6;1;5;0;3;4;5;8;4;4;4;2;5;2;2;5;1;1;5;0;2;2;2;3;1;0;1;4;3;2;1;1;0;1;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
270430205070112;1;415;415;96;77;91;61;8;9;3;1;42;2;18;0;7;0;0;0;0;0;0;8;0;0;0;1;1;0;0;3;0;0;1;2;9;7;10;8;7;15;6;6;2;11;16;4;8;8;9;11;8;7;11;5;6;6;5;5;8;9;7;10;11;9;7;4;4;10;5;6;9;3;6;9;3;3;8;4;7;3;2;6;3;5;6;2;3;5;8;2;0;0;0;2;5;4;2;3;2;3;0;1;1;3;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205070113;1;326;326;124;5;64;63;5;6;1;0;41;2;5;0;10;0;0;0;0;0;0;5;0;2;0;0;0;1;1;0;0;0;0;1;3;7;5;6;3;7;3;10;7;5;11;10;13;11;6;11;7;5;9;5;7;9;6;5;4;4;6;6;7;4;3;3;8;5;8;6;4;2;8;5;4;11;5;5;1;3;0;3;2;2;2;2;1;2;1;0;2;0;6;2;0;1;0;1;0;1;2;2;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
270430205070114;1;83;83;47;5;13;9;5;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;3;2;0;1;1;0;1;0;3;0;2;1;0;3;2;2;1;4;2;2;0;2;3;1;2;0;2;0;0;3;3;2;1;1;1;3;4;1;0;1;1;1;2;1;1;2;0;2;2;0;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205070115;1;138;138;47;7;25;33;8;2;0;0;11;0;1;0;1;1;2;0;0;0;0;4;0;1;0;0;2;0;0;0;0;0;1;0;4;4;5;4;2;4;4;6;1;5;3;6;4;6;3;1;1;0;4;4;0;0;1;2;6;3;1;0;1;1;4;2;0;0;2;2;5;2;1;1;4;2;3;1;0;0;2;0;1;0;0;2;3;0;1;1;0;1;3;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270430205070116;1;434;434;176;22;112;55;14;6;1;0;27;1;9;0;10;0;1;0;0;0;0;9;1;1;0;1;0;0;1;0;0;2;3;0;9;8;10;6;6;6;18;16;10;6;11;10;9;9;3;10;4;7;11;10;9;14;12;10;14;5;7;9;12;6;7;8;9;8;2;8;9;12;7;5;6;3;3;4;3;4;3;1;3;3;1;2;4;1;1;0;3;1;0;6;1;1;2;5;2;3;0;0;0;0;0;2;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270430205070117;1;300;300;110;27;62;51;9;3;1;3;22;0;4;0;3;5;0;0;0;0;0;4;0;0;0;1;0;1;0;1;0;1;0;0;3;7;7;7;6;7;4;9;6;7;10;8;8;5;9;4;6;6;5;7;6;1;3;5;1;4;4;4;0;5;2;5;4;5;5;5;2;6;7;8;3;7;1;3;4;2;3;3;3;3;1;5;7;5;3;0;2;3;2;3;1;2;1;1;1;0;1;1;2;1;0;3;0;1;0;2;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205070118;1;239;239;100;12;50;61;0;1;0;0;5;0;5;0;5;0;0;0;0;0;0;4;0;1;0;0;1;0;2;0;0;0;0;0;6;1;4;1;6;7;8;8;1;5;9;5;4;4;10;7;4;4;3;1;6;7;2;2;6;9;7;6;3;7;0;3;4;7;4;2;1;2;4;1;2;7;1;3;1;1;7;3;1;1;3;3;4;1;3;1;2;1;0;0;0;4;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205070119;1;104;104;35;12;18;21;2;0;0;0;13;0;0;0;3;0;0;0;0;0;0;3;1;0;0;0;0;1;0;0;0;0;0;1;3;3;1;2;4;2;3;3;3;0;2;6;2;2;0;2;4;2;3;2;2;3;3;1;2;1;2;2;1;1;0;3;0;3;1;3;0;0;1;3;0;2;2;1;1;3;0;1;2;1;0;1;0;0;0;2;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080001;1;412;412;78;86;128;31;2;5;33;0;13;0;30;1;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;5;5;1;6;2;4;4;6;5;3;2;5;4;6;8;13;7;15;8;10;14;9;6;5;7;9;9;11;14;4;4;3;3;4;4;4;5;7;5;3;5;2;4;6;6;8;2;10;12;4;6;1;3;4;9;7;8;9;8;7;6;5;4;0;1;6;0;3;1;3;0;1;1;0;0;1;2;1;1;0;0;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270430205080002;1;612;612;261;29;187;55;9;11;3;0;24;3;14;0;5;7;0;0;3;1;0;9;1;1;2;1;0;0;1;0;0;2;0;1;8;7;8;7;9;8;11;6;6;9;14;14;11;15;8;9;11;13;11;12;12;10;18;9;16;12;11;18;12;11;9;11;9;9;11;8;4;11;10;10;3;7;6;8;6;13;7;9;6;12;8;11;9;5;6;8;6;6;3;4;5;3;4;4;3;0;4;3;0;2;0;1;1;3;0;2;3;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
270430205080003;1;39;39;13;5;6;6;0;1;1;0;2;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;0;0;2;0;1;0;0;2;1;0;1;0;0;1;2;0;1;1;1;0;1;0;3;1;0;0;0;0;0;2;0;1;0;0;1;0;0;1;0;2;2;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080004;1;327;327;116;24;100;49;1;1;0;0;22;0;6;0;8;0;0;0;0;0;0;8;1;1;0;1;0;2;0;1;0;2;0;0;8;11;7;8;7;8;6;6;8;7;7;12;9;8;9;8;7;7;4;13;8;6;7;5;2;7;4;4;5;9;6;3;4;6;9;8;7;1;4;3;4;7;3;5;1;0;3;0;2;3;3;1;2;2;2;0;2;1;2;2;1;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080005;1;530;530;193;40;138;66;5;8;3;0;39;2;7;1;19;6;1;0;2;0;0;5;1;0;0;1;0;0;2;1;0;0;0;0;6;2;3;2;8;5;4;4;4;10;8;10;6;1;10;12;9;7;15;6;9;11;14;11;7;12;10;8;5;12;10;9;4;12;7;6;7;9;8;6;4;7;8;10;5;5;8;3;4;11;4;6;10;4;5;9;8;8;3;7;6;4;1;6;4;7;4;4;5;6;6;2;3;3;2;4;2;1;2;3;1;1;0;1;2;2;0;1;1;3;0;0;0;0;0;0;0;0;0;0
270430205080006;1;424;424;175;22;115;54;7;5;1;0;21;0;1;1;13;0;1;0;7;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;2;4;2;4;5;4;7;3;5;10;4;5;9;7;5;4;8;8;7;6;14;6;8;11;11;4;8;12;3;7;11;6;4;8;4;3;3;3;5;7;6;5;7;3;9;7;5;6;5;8;3;9;6;7;6;6;2;5;7;6;5;4;5;6;4;5;4;1;3;2;2;5;2;0;1;0;1;1;1;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080007;1;265;265;125;24;68;23;3;1;6;0;6;0;7;0;0;0;2;0;0;0;0;5;1;0;0;0;1;0;2;0;0;0;0;1;1;2;1;5;2;4;2;2;7;2;2;1;7;3;2;4;2;3;8;4;4;7;5;6;6;6;7;6;8;4;6;6;3;2;7;3;4;4;6;1;3;5;3;4;8;4;4;4;5;0;4;2;1;1;3;4;2;3;3;3;2;5;1;2;1;3;4;1;1;0;1;0;1;2;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
270430205080008;1;483;483;161;66;108;52;2;1;22;0;24;2;20;2;22;0;0;0;1;0;0;4;0;0;0;1;1;1;0;1;0;0;0;0;6;8;2;7;8;1;5;6;9;9;6;6;7;6;14;14;6;9;13;13;9;11;7;4;10;9;6;7;9;9;13;5;6;5;8;9;9;7;10;7;5;11;9;11;8;5;9;4;9;7;8;6;3;4;4;4;1;2;6;2;1;2;2;6;7;0;1;2;3;0;3;3;3;1;2;0;0;2;2;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080009;1;248;248;99;16;70;25;0;4;1;0;14;3;2;0;9;2;2;0;1;0;0;3;1;0;0;0;0;0;1;0;0;0;0;1;1;2;6;1;2;0;3;2;4;3;5;5;4;4;3;6;5;4;4;5;4;3;5;4;2;1;3;1;6;3;2;10;4;0;5;4;7;5;7;5;4;2;1;4;5;2;6;3;5;2;5;8;2;2;2;1;2;1;2;3;2;3;1;1;2;2;2;1;0;6;1;2;3;0;0;0;0;1;1;0;1;0;2;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
270430205080010;1;98;98;36;6;36;9;0;1;0;1;6;0;1;0;2;0;0;0;0;0;0;4;0;1;0;0;0;0;1;1;0;0;0;1;6;2;3;2;1;1;1;0;3;3;4;1;1;2;4;2;1;2;0;1;2;2;1;3;2;0;2;2;0;3;1;0;0;2;0;2;2;0;1;1;1;3;1;1;0;1;1;4;0;2;1;2;0;0;1;0;0;0;0;2;0;0;1;0;2;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080011;1;281;281;85;34;53;58;2;2;3;2;22;0;8;0;8;4;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;2;2;3;3;3;5;4;4;3;4;4;2;9;4;7;3;6;4;5;4;9;3;4;8;6;3;7;6;5;7;4;4;7;3;4;2;3;5;7;3;2;1;6;6;3;1;3;1;4;1;4;1;2;1;3;4;3;5;4;3;2;0;3;2;4;1;3;3;2;1;0;0;2;1;1;2;2;0;3;1;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
270430205080012;1;499;499;167;66;103;74;0;15;4;2;47;2;5;0;11;0;0;0;3;0;0;6;0;0;1;1;0;0;0;2;0;2;0;0;5;4;7;5;6;6;5;4;4;3;7;9;5;7;5;4;6;7;8;4;11;9;8;10;10;4;8;16;13;11;12;10;4;8;10;8;3;4;6;6;7;7;8;6;4;10;3;1;3;7;8;5;4;3;9;4;4;7;6;3;5;15;8;6;7;1;6;6;8;6;4;3;3;3;3;1;4;1;0;2;3;2;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
270430205080013;1;522;517;210;29;135;61;3;9;3;0;34;0;11;0;15;3;3;0;0;1;5;3;0;0;0;0;0;1;0;1;0;0;0;1;5;6;6;6;6;4;5;6;4;10;5;6;3;6;6;6;5;14;7;12;17;11;17;15;11;8;10;11;12;4;7;3;8;2;12;3;7;7;5;5;4;5;6;6;9;10;12;9;6;8;6;12;7;7;8;12;3;9;3;3;3;5;5;4;5;3;5;5;8;3;3;2;0;0;2;3;1;1;0;2;2;2;0;1;0;2;2;0;1;0;0;0;0;0;1;0;0;0;0;0
270430205080014;1;209;207;92;8;58;22;0;1;2;1;13;0;2;0;7;0;2;0;1;0;0;6;1;0;1;0;1;0;1;1;0;0;1;0;5;5;3;3;3;4;3;3;2;6;6;1;1;2;2;0;4;1;3;2;3;2;1;3;2;4;4;7;5;5;7;2;7;4;5;4;6;7;3;1;3;3;2;5;6;2;5;1;2;1;1;0;2;2;3;1;2;0;1;1;1;0;1;2;0;0;1;0;0;1;1;2;4;0;0;1;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080015;1;478;478;132;64;107;70;10;0;16;0;26;0;20;1;32;0;0;0;0;0;0;14;1;2;1;1;2;1;0;3;0;0;1;2;9;9;13;5;13;9;11;10;6;13;10;8;14;14;14;7;15;14;10;7;6;10;5;12;4;8;6;9;8;10;6;9;9;12;7;7;6;8;6;7;5;10;8;7;5;4;3;8;3;6;4;3;2;1;0;3;3;0;2;1;1;3;1;3;2;1;2;2;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080016;1;269;269;94;35;50;26;6;2;14;0;13;0;13;0;11;0;5;0;0;0;0;6;1;0;0;0;1;1;0;1;0;0;2;0;1;4;0;2;0;1;2;2;0;2;1;2;5;3;4;5;2;1;3;5;14;8;7;3;4;4;5;5;6;4;5;1;1;0;4;2;1;7;5;5;2;3;0;5;9;2;7;5;8;6;8;1;4;4;3;5;1;4;4;3;4;1;1;4;5;0;3;0;2;2;2;1;2;2;1;1;3;0;2;1;1;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270430205080017;1;597;597;211;31;129;104;12;13;4;1;53;1;16;0;18;1;2;0;1;0;0;9;0;0;1;1;0;1;0;0;0;1;3;2;7;9;9;9;12;4;16;4;17;6;9;5;16;11;12;12;12;7;18;11;5;12;7;11;12;11;13;8;10;18;3;9;7;10;7;11;9;11;11;9;9;8;10;6;12;8;8;9;8;13;6;3;2;5;4;5;1;4;6;4;4;7;5;1;3;1;2;5;0;3;1;3;1;4;3;0;0;3;1;0;2;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0
270430205080018;1;553;553;183;56;127;75;5;11;10;0;55;0;21;0;9;0;0;0;0;1;0;10;2;1;0;1;0;0;0;1;3;0;0;2;4;9;7;8;6;9;2;7;12;10;6;10;9;11;7;5;9;6;15;14;7;8;7;8;13;7;7;11;11;14;4;14;13;11;11;10;6;5;7;11;3;7;10;4;10;5;5;7;7;2;6;8;4;4;7;4;3;5;11;5;9;3;3;3;3;7;3;3;3;5;4;2;3;6;7;3;0;1;3;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
270430205080019;1;493;493;159;59;102;69;2;4;5;0;46;3;12;0;19;4;8;0;1;0;0;14;1;0;3;0;1;2;2;1;0;3;0;1;6;5;6;7;7;7;2;6;9;6;7;8;8;10;7;8;5;3;10;10;13;13;10;9;7;13;7;6;12;5;9;9;11;11;6;9;5;7;16;8;6;9;5;6;7;8;6;7;7;8;5;10;3;4;4;2;2;7;4;2;5;1;3;6;1;3;3;2;1;3;0;2;2;2;1;2;0;2;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
270430205080020;1;166;166;64;9;37;32;3;1;1;3;11;0;0;0;5;0;0;0;0;0;0;4;0;2;0;0;1;0;1;0;0;0;0;0;3;5;3;5;2;1;2;1;5;5;4;5;4;5;7;3;2;3;3;3;3;2;2;2;3;4;3;3;5;0;0;1;3;0;3;5;3;1;2;2;4;1;4;5;2;2;3;1;5;0;0;1;1;2;1;1;2;0;2;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080021;1;353;353;81;62;66;58;0;2;17;2;20;2;25;2;16;0;0;0;0;0;0;5;1;0;2;0;2;0;0;0;0;0;0;0;9;9;5;9;2;7;4;4;11;6;9;8;12;4;7;11;7;7;5;6;12;8;5;11;7;11;5;11;4;10;7;7;6;3;4;4;5;4;5;5;5;6;1;4;3;6;3;3;5;5;3;3;1;2;1;1;3;0;2;2;0;1;0;1;1;0;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
270430205080022;1;322;322;51;82;79;71;1;3;6;0;17;0;7;0;4;0;1;0;0;0;0;4;0;0;1;0;1;0;0;1;0;1;0;0;6;13;7;6;12;5;13;8;14;14;9;7;7;9;6;4;6;10;8;4;8;8;7;6;4;4;2;5;5;6;3;2;2;6;5;2;2;6;5;4;0;5;2;3;6;7;4;3;2;2;2;2;3;1;3;3;1;0;3;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080023;1;385;372;123;33;82;68;1;11;1;0;35;1;7;0;9;0;1;0;0;0;1;3;0;0;0;0;1;1;0;0;0;1;0;0;5;3;5;5;8;2;7;6;6;5;4;4;6;7;7;8;11;11;6;10;8;8;7;8;8;7;8;7;7;10;6;5;5;4;6;3;5;6;6;4;5;10;5;3;2;2;3;1;3;4;7;9;4;4;4;6;4;1;2;4;1;1;5;1;2;3;2;2;1;1;2;3;3;1;1;1;2;4;0;1;2;0;1;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
270430205080024;1;532;532;196;56;118;83;5;5;3;1;17;3;14;0;17;10;1;0;1;2;0;7;0;0;0;0;1;1;1;0;2;0;2;0;7;2;2;3;3;4;3;6;6;10;5;5;8;10;13;10;10;12;8;8;19;13;11;16;5;10;11;7;10;8;10;7;4;5;7;7;8;7;3;6;8;6;9;11;9;8;5;8;12;2;8;9;12;7;6;4;7;3;6;7;3;4;5;4;0;3;2;5;3;4;3;3;2;3;3;1;3;0;2;1;1;1;2;1;1;0;2;1;1;2;1;1;1;0;0;0;0;0;0;0
270430205080025;1;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5;6;4;7;9;2;2;1;2;2;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080026;1;593;592;262;31;166;67;4;7;1;2;33;2;3;0;11;0;1;0;1;2;0;5;0;0;1;0;0;0;1;0;1;0;2;0;3;7;5;8;6;8;11;10;4;9;9;7;7;7;6;9;7;13;11;9;11;15;17;9;11;15;16;6;10;10;4;6;6;6;8;10;11;8;11;16;8;9;7;9;6;6;7;9;5;6;6;6;10;8;6;9;5;13;5;4;4;7;3;7;2;8;2;2;2;6;1;2;0;2;2;2;2;4;1;3;3;2;1;2;1;2;4;0;0;0;1;0;1;1;1;1;0;0;0;0
270430205080027;1;366;363;145;24;65;69;2;5;3;0;22;2;9;0;16;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;8;2;4;3;4;5;3;5;4;3;4;7;4;5;5;5;4;4;7;7;10;14;12;10;8;3;4;4;3;8;2;6;6;2;5;9;6;5;8;5;7;4;4;7;6;7;3;6;2;8;4;6;7;3;4;4;3;4;4;3;1;4;1;2;1;0;3;2;3;2;1;3;1;2;2;2;3;3;0;2;0;2;2;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
270430205080028;1;364;356;130;18;64;45;4;14;4;1;27;1;16;0;24;2;6;0;0;0;8;4;0;0;2;0;0;0;1;1;0;0;0;0;5;4;2;4;2;4;3;7;5;2;2;1;3;6;7;4;6;11;5;13;15;10;10;15;4;6;9;7;7;7;6;5;5;10;2;1;4;5;2;2;4;1;8;9;5;3;4;5;5;6;4;2;1;5;3;4;5;4;3;4;5;2;2;5;0;4;0;3;1;2;0;3;1;3;1;6;0;0;0;1;1;2;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1
270430205080029;1;153;153;43;16;42;26;3;2;0;0;10;4;3;0;4;0;0;0;0;0;0;4;2;0;0;0;0;0;0;1;0;0;1;0;4;1;1;4;1;0;2;3;2;5;2;3;5;3;4;4;1;5;1;3;9;3;1;5;4;3;2;4;2;1;3;3;2;0;3;3;2;3;1;2;3;1;1;4;1;3;1;1;0;2;0;1;1;2;1;0;0;1;0;2;2;1;2;2;0;1;1;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080030;1;337;337;129;23;62;62;4;1;1;0;26;4;3;0;15;0;5;0;1;1;0;7;0;0;1;1;1;0;1;0;2;0;0;1;1;6;4;5;3;5;2;9;5;6;2;5;11;8;5;3;4;8;3;9;8;6;9;6;6;4;6;5;4;6;4;4;4;3;8;6;6;4;4;4;5;8;2;5;5;6;7;4;5;1;5;4;3;4;3;2;4;4;3;2;1;2;1;2;3;4;0;4;1;3;2;1;0;1;0;0;2;0;1;1;0;0;2;2;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0
270430205080031;1;202;194;77;17;37;23;1;4;0;0;13;2;5;0;8;0;9;0;0;1;5;3;0;0;1;0;1;0;1;0;0;0;0;0;0;6;3;6;1;2;3;5;1;5;5;3;3;2;3;0;2;7;8;2;1;5;3;6;5;4;4;7;3;6;2;3;1;2;3;2;3;6;0;6;2;8;4;2;2;3;3;0;1;1;4;3;0;1;2;1;1;1;2;0;1;2;1;1;0;3;0;0;0;3;0;2;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
270430205080032;1;172;172;61;22;29;21;1;3;2;2;17;0;6;0;7;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;3;3;0;2;6;3;2;4;2;3;1;2;2;0;2;1;1;3;4;3;2;7;1;2;6;7;1;6;5;2;2;2;1;1;5;1;0;0;5;2;3;4;0;1;2;3;2;2;3;2;1;2;0;3;5;2;1;1;0;1;1;1;2;2;1;2;1;1;2;0;0;1;0;3;1;1;2;0;0;0;1;0;0;0;0;1;2;0;0;1;0;1;0;0;0;0;0;0;0
270430205080033;1;601;601;242;41;161;57;13;9;2;1;47;2;13;0;7;6;0;0;0;0;0;16;1;1;0;1;1;0;6;1;1;2;2;0;3;7;5;8;11;9;13;8;15;11;9;11;3;11;13;7;6;9;10;10;17;12;14;10;20;11;6;11;9;11;11;6;11;16;6;7;8;10;6;6;12;6;8;13;11;11;7;12;6;11;5;3;3;5;5;3;5;6;6;8;3;1;1;0;1;3;4;2;1;2;4;3;7;2;0;2;2;0;1;1;3;1;2;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0
270430205080034;1;514;514;186;50;129;60;4;4;14;1;24;0;14;2;12;3;8;0;2;1;0;2;0;0;0;0;1;0;0;1;0;0;0;0;7;5;7;2;7;5;5;8;8;6;9;8;2;7;8;6;9;6;11;11;11;14;4;14;10;12;14;7;14;5;8;13;9;2;8;6;10;5;4;7;7;9;6;7;14;9;12;4;6;6;3;5;7;5;9;12;4;3;4;1;7;3;4;3;4;5;0;3;3;4;1;4;1;4;0;0;2;3;1;3;2;1;2;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0
270430205080035;1;78;78;19;15;19;9;0;0;4;0;3;0;7;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3;5;1;1;3;4;0;2;1;0;1;3;1;0;2;2;3;3;3;2;1;1;2;0;1;1;2;0;1;1;0;4;2;0;0;2;0;0;1;1;2;0;1;1;1;0;0;1;0;2;0;1;0;0;0;0;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080036;1;504;504;118;75;106;78;3;9;27;0;28;0;35;2;23;0;0;0;0;0;0;5;0;3;0;0;0;0;0;2;0;0;0;0;3;9;5;7;7;6;12;5;6;6;9;12;13;6;10;8;12;9;8;5;8;12;11;9;9;6;5;13;8;11;8;7;9;10;9;6;4;7;6;5;9;16;11;11;5;5;3;3;8;5;11;5;0;8;4;4;2;5;2;8;4;4;2;5;5;6;2;2;2;1;3;3;2;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0
270430205080037;1;331;331;100;22;59;52;5;12;1;1;41;1;17;0;15;4;1;0;0;0;0;3;0;1;0;2;0;0;0;0;0;0;0;0;4;6;4;4;12;4;2;4;8;9;3;6;10;4;5;6;3;7;3;10;6;6;4;5;8;3;3;6;6;8;3;3;4;8;4;5;2;7;7;6;1;8;5;4;7;8;6;4;2;8;6;3;4;3;2;2;1;5;1;1;2;3;3;0;2;2;2;1;1;1;2;1;0;0;0;1;0;2;3;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080038;1;68;68;26;9;13;8;0;2;0;0;6;0;4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;2;1;0;1;0;2;1;2;3;2;1;1;1;0;2;1;0;0;1;0;1;2;1;3;1;1;0;1;4;2;2;1;0;0;0;1;1;1;0;0;2;1;0;2;0;2;0;1;0;0;1;0;2;0;0;0;0;0;1;1;0;0;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080039;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;1;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270430205080040;1;430;430;180;29;4;142;0;7;6;0;33;2;10;0;16;0;0;0;1;0;0;3;0;1;0;0;1;0;0;0;0;0;0;1;3;3;1;3;3;3;3;6;7;5;6;5;6;7;9;6;5;6;5;8;1;6;6;14;5;7;12;8;8;9;10;13;7;8;7;2;7;5;6;4;9;6;3;5;8;4;5;7;7;7;7;1;7;10;3;5;1;5;5;5;6;9;5;4;2;4;7;2;6;2;0;2;1;3;3;4;2;0;0;0;0;3;3;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1
