Cod_setor;Situacao_setor;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181;V182;V183;V184;V185;V186;V187;V188;V189;V190;V191;V192;V193;V194;V195;V196;V197;V198;V199;V200;V201;V202;V203;V204;V205;V206;V207;V208;V209;V210;V211;V212;V213;V214;V215;V216;V217;V218;V219;V220;V221;V222;V223;V224;V225;V226;V227;V228;V229;V230;V231;V232;V233;V234;V235;V236;V237;V238;V239;V240;V241;V242;V243;V244;V245;V246;V247;V248;V249;V250;V251;V252;V253;V254;V255
120032805000008;8;36;0;0;0;0;1;1;2;1;3;2;2;1;2;1;2;0;2;1;1;1;2;0;0;1;1;0;1;0;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;24;10;0;0;0;0;0;34;0;0;1;0;1;1;3;4;1;1;1;1;1;1;2;1;3;1;1;0;1;0;2;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21;1;10;0;0;0;0;0
120032805000009;8;59;0;1;1;0;0;1;6;2;2;3;5;1;2;2;4;3;1;1;4;3;2;0;1;1;1;0;0;0;0;0;1;2;1;0;0;0;0;2;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;28;20;0;1;2;2;0;49;1;0;3;4;2;1;1;5;0;2;2;2;1;0;2;1;3;2;0;0;1;3;0;1;0;1;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;27;2;7;1;0;1;1;0
120032805000011;8;41;1;0;0;0;0;1;2;0;0;1;1;1;2;3;2;6;1;2;1;1;1;1;0;0;1;5;0;0;2;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;19;0;0;0;0;0;35;0;0;0;0;1;2;0;0;1;3;1;1;4;1;0;3;1;1;1;0;0;2;0;2;1;2;1;1;0;2;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;12;0;0;0;1;0
120032805000012;8;91;0;4;1;3;2;2;7;4;6;6;0;1;3;1;1;1;2;1;3;1;4;0;1;5;2;3;4;0;1;1;2;1;0;0;0;3;0;0;0;0;2;1;0;0;1;0;0;1;1;0;0;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;10;25;44;0;0;1;1;0;74;2;1;2;3;2;2;3;3;4;3;3;2;3;3;3;1;2;3;0;1;0;0;6;0;0;2;0;2;2;0;3;1;0;1;0;0;0;1;0;1;0;0;4;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1;32;0;0;0;2;0
120032805000013;8;205;0;2;8;7;7;6;15;10;10;13;13;4;6;6;10;6;6;5;2;5;1;3;3;5;6;7;2;3;3;0;4;3;0;1;3;0;4;2;4;1;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;44;23;98;0;4;3;6;0;174;0;0;4;10;8;12;10;8;14;8;10;4;5;3;6;4;4;1;8;5;2;2;4;5;4;3;1;3;2;0;2;1;1;1;2;2;1;0;0;1;1;0;0;0;1;1;2;1;1;0;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;30;49;65;1;1;1;3;0
120033605000001;1;376;0;3;6;11;10;9;10;11;11;13;11;15;6;16;13;8;6;7;12;7;7;8;5;12;6;14;5;10;9;7;3;4;7;5;2;2;2;6;4;2;4;2;2;5;1;6;3;3;4;2;5;3;2;2;0;4;0;1;3;2;2;0;0;2;2;0;1;2;2;1;0;1;0;0;1;3;61;100;156;3;15;6;5;0;414;4;6;6;8;10;3;8;14;9;17;14;11;20;10;11;15;14;12;9;5;7;12;9;4;9;10;8;4;5;8;2;7;8;5;3;10;4;4;2;2;3;6;3;4;8;0;3;9;4;2;2;3;2;3;2;2;0;3;3;3;3;2;1;2;0;1;1;1;1;0;3;0;0;0;0;5;154;48;125;4;22;5;16;4
120033605000002;1;433;2;7;15;8;16;21;13;18;18;18;16;16;14;14;13;12;13;8;14;10;9;16;10;13;3;7;7;8;6;6;0;7;1;3;3;10;4;2;3;1;3;5;5;3;1;3;3;3;1;0;1;4;2;1;1;1;1;0;1;0;0;1;0;1;0;1;1;0;1;1;0;0;1;0;0;2;44;113;197;3;13;7;4;0;434;2;2;10;21;11;17;26;12;16;16;16;15;14;11;7;9;6;10;8;9;11;13;13;9;12;8;5;5;3;8;6;6;4;6;4;4;4;4;3;3;6;4;6;2;2;4;2;3;6;3;4;0;0;4;1;2;0;2;0;1;0;2;3;0;0;0;1;1;0;1;2;0;0;0;0;3;174;41;131;2;13;6;9;1
120033605000003;1;357;1;1;3;6;8;16;11;11;10;12;12;13;10;11;10;14;11;8;13;11;8;5;10;11;7;7;15;6;13;2;5;2;5;3;5;2;1;0;0;7;3;4;3;3;1;3;1;2;2;2;2;3;4;2;1;2;1;3;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;129;19;158;1;13;6;10;1;441;0;0;5;4;18;18;11;13;10;14;17;15;24;18;10;9;20;15;10;13;14;11;4;13;14;9;6;8;1;5;6;8;6;10;1;2;2;2;5;3;6;3;3;0;1;4;5;5;2;4;4;4;0;0;4;2;2;2;2;1;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;6;79;127;137;5;26;8;24;4
120033605000004;1;413;1;2;6;10;7;13;9;16;12;9;6;8;15;12;10;11;13;17;12;13;12;17;8;10;13;9;9;11;9;7;5;6;8;8;2;4;6;2;4;8;4;2;4;4;1;3;4;3;2;2;2;2;2;0;2;2;1;2;1;1;0;1;1;2;1;0;0;0;0;0;1;0;0;0;1;2;172;28;142;2;25;7;6;3;453;2;5;9;14;10;10;24;12;15;17;8;16;8;9;14;15;17;11;11;12;10;10;10;16;9;12;7;7;6;7;7;4;8;8;6;7;8;3;2;8;4;1;3;4;3;5;3;3;0;1;4;2;2;1;2;0;3;1;4;2;0;1;2;0;0;0;2;2;0;0;1;0;1;0;1;1;77;166;127;2;20;4;10;6
120033605000005;8;154;0;0;2;2;5;5;14;12;11;9;5;6;4;6;5;5;0;6;2;7;2;3;4;4;4;0;3;6;3;1;2;2;1;1;1;0;0;0;0;0;0;1;2;0;1;0;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;58;5;74;0;4;0;3;0;129;0;0;2;2;3;9;7;7;3;6;7;4;0;6;1;4;4;3;4;8;1;4;4;6;3;0;8;3;3;2;1;2;1;0;1;1;1;1;1;0;2;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;70;42;0;3;1;1;0
120033605000006;8;18;0;0;0;0;1;1;1;0;1;1;0;1;1;2;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;10;0;0;0;0;0;25;0;0;0;0;0;0;0;1;3;1;2;3;1;2;0;1;1;1;1;0;0;2;0;0;0;0;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;0;1;1;0
120033605000007;8;26;0;0;1;1;0;1;0;1;2;1;2;1;1;1;1;2;0;1;1;1;1;0;0;0;1;0;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;12;0;1;0;2;0;23;0;0;1;0;1;3;1;2;1;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9;7;0;2;0;1;0
120033605000008;8;109;1;0;1;3;3;1;8;7;6;6;2;2;3;4;2;1;0;2;5;2;3;3;3;3;1;2;1;4;3;0;2;3;3;2;0;2;3;1;4;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;48;1;40;1;4;1;6;0;114;0;0;4;1;3;2;8;3;4;6;4;7;5;1;6;2;1;2;3;2;4;4;4;1;4;3;1;0;2;4;3;2;2;1;3;2;0;0;0;0;0;0;2;1;1;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;54;38;1;3;2;3;0
120033605000009;8;173;0;0;0;0;2;7;4;8;9;9;6;10;8;6;10;1;3;4;9;2;5;8;6;2;8;1;7;2;0;0;3;1;2;2;2;0;3;2;0;2;2;2;2;0;0;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;66;9;84;0;5;2;1;0;164;1;0;2;1;5;5;9;3;5;6;11;6;5;4;3;2;10;6;4;7;2;2;5;7;0;3;2;4;4;3;2;2;3;3;2;3;2;0;2;1;1;1;1;1;1;2;0;1;0;1;0;0;0;0;2;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;19;74;55;0;4;0;2;0
120033605000010;8;65;0;0;1;0;0;0;2;2;4;1;3;1;1;1;2;4;2;4;3;5;1;0;3;1;1;2;0;2;5;1;1;0;1;1;2;0;0;1;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;32;3;19;2;1;3;4;0;77;0;0;3;1;1;1;1;5;4;7;4;2;2;1;0;3;3;2;0;3;2;2;2;5;2;2;2;0;0;2;1;1;0;1;2;3;1;0;1;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;39;22;1;3;0;2;0
120033605000011;8;171;2;4;2;11;6;5;11;12;5;8;3;8;12;5;3;6;5;4;4;4;4;3;2;2;4;2;3;0;1;2;3;1;1;1;3;2;0;0;1;1;1;0;0;1;1;0;0;1;1;0;2;1;1;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;37;20;82;1;2;3;1;0;144;2;2;3;8;4;5;4;7;4;14;9;5;4;6;5;3;6;2;2;1;2;2;0;3;5;2;0;3;3;0;3;3;3;3;2;0;1;0;0;2;1;1;0;1;0;0;0;2;0;2;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;32;54;1;3;3;2;0
120033605000012;8;377;3;5;12;15;11;19;14;14;17;10;8;17;12;12;10;13;9;12;5;11;14;12;3;11;7;9;5;7;7;9;5;3;4;2;2;5;2;5;3;0;3;1;2;3;2;3;1;2;0;5;0;1;1;3;1;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;127;6;168;0;18;4;4;0;330;3;2;7;11;14;14;20;11;11;16;14;8;11;10;4;5;11;14;12;6;9;8;7;5;5;13;6;5;6;2;3;6;0;2;3;3;2;3;4;0;4;0;4;1;0;2;3;5;1;1;2;1;0;1;0;0;1;1;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;1;1;0;14;154;107;1;7;1;8;0
120033605000013;8;108;0;0;3;3;4;6;5;4;4;2;2;4;7;6;1;2;0;5;3;1;2;2;1;3;1;3;3;1;2;2;2;0;0;3;5;1;3;0;1;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;46;1;38;0;4;1;7;0;81;0;0;2;1;3;2;4;5;5;5;1;4;2;1;1;0;5;1;4;1;2;2;5;2;2;1;1;3;1;2;2;2;1;0;1;0;1;0;0;1;0;0;0;0;2;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;42;26;0;3;1;1;0
120033605000014;1;377;2;2;4;6;8;16;11;19;13;16;14;16;18;14;10;12;13;15;11;13;12;10;8;15;15;4;7;5;4;4;4;5;4;5;1;6;5;0;5;3;1;1;1;2;2;2;1;1;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;2;0;0;0;0;1;1;0;0;1;0;0;131;19;183;0;15;1;5;1;370;1;2;5;10;14;13;16;14;15;23;14;17;11;13;13;8;13;8;5;14;7;9;13;6;5;6;10;6;3;6;6;3;4;6;5;4;3;5;2;3;3;3;5;1;2;1;2;3;1;1;0;1;1;0;0;0;0;1;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;49;133;133;0;13;0;9;1
120033605000015;1;505;2;2;11;11;20;26;21;12;14;22;22;19;11;15;12;12;12;15;21;9;13;15;10;10;11;12;6;11;12;9;13;3;10;5;7;5;3;2;3;2;2;5;5;1;2;5;4;2;4;2;2;0;0;1;2;1;0;4;2;0;2;0;0;0;2;0;0;3;1;1;0;0;0;0;0;1;94;132;190;1;20;4;15;2;534;1;6;12;15;17;14;24;15;18;21;15;20;23;9;20;12;11;15;5;12;14;16;14;10;16;8;10;19;8;11;4;6;10;12;8;3;6;3;8;3;6;3;2;0;3;8;1;5;3;4;2;3;1;2;0;2;0;1;2;1;1;2;0;1;0;1;0;1;0;0;1;1;0;0;1;2;199;91;154;3;13;5;16;1
120033605000016;1;496;3;6;11;11;10;19;16;15;9;14;20;14;14;15;14;18;10;6;13;11;6;14;12;9;10;9;12;4;7;10;12;10;7;9;8;8;2;5;4;1;4;4;1;7;8;4;5;4;4;3;1;6;3;3;2;2;1;0;2;1;2;1;4;1;1;4;3;0;1;1;1;1;0;0;0;3;99;125;195;0;23;2;10;0;534;1;5;9;14;13;19;16;15;13;23;16;12;17;14;15;9;15;11;17;9;13;12;18;15;14;11;7;6;11;8;10;7;6;6;5;8;6;11;7;6;3;5;5;5;3;4;2;2;3;4;5;4;3;2;3;1;1;1;0;0;3;3;3;1;1;0;0;2;2;2;2;0;1;1;0;7;185;83;164;5;23;1;22;3
120033605000017;8;306;0;0;6;3;9;10;11;16;9;13;13;9;11;5;10;13;9;8;12;5;10;6;8;7;6;8;4;6;4;5;4;7;4;5;4;3;5;0;1;0;1;4;1;2;3;4;0;0;0;1;1;4;0;0;1;3;2;1;2;1;2;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;106;21;129;1;12;3;12;0;304;0;2;6;9;10;16;10;13;12;10;10;13;7;6;6;10;7;5;5;12;11;4;9;8;10;8;2;6;5;6;6;5;5;4;2;2;2;0;0;4;3;1;2;4;1;1;2;1;0;3;0;2;1;1;0;0;0;0;2;1;1;1;3;0;0;0;0;0;1;0;1;1;0;1;0;2;47;110;97;2;9;0;12;0
120033605000018;8;211;2;7;7;6;13;13;5;11;8;7;11;6;7;7;3;4;4;7;5;6;1;5;2;7;4;6;0;6;7;2;3;1;3;0;2;0;2;2;2;0;0;1;1;1;0;0;0;2;2;2;0;1;1;2;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;56;3;95;0;10;1;1;9;200;4;1;6;9;11;10;6;9;9;8;10;3;8;2;6;3;5;7;3;5;4;6;4;5;6;3;2;5;3;4;0;1;3;3;2;3;1;1;3;1;2;0;0;1;1;2;0;0;0;0;1;0;0;3;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;11;67;76;3;3;1;6;1
120033605000019;8;7;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;1;0;1;0;8;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;1;0
120033605000020;8;41;0;1;0;4;0;6;1;3;2;1;2;2;1;4;0;1;0;3;3;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;24;0;1;1;0;0;36;0;1;0;2;2;1;0;2;0;4;4;1;1;0;0;1;1;2;0;0;1;1;3;0;1;0;0;0;1;2;0;0;2;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;13;0;0;0;0;0
120033605000021;8;41;0;0;1;0;1;0;0;2;2;2;3;0;1;1;1;2;1;1;2;3;2;0;2;1;2;1;1;1;0;0;0;0;1;0;0;1;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;14;0;0;0;2;0;47;1;1;0;0;0;2;1;4;5;2;4;2;1;1;2;2;0;1;1;0;2;1;2;0;0;4;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;22;17;0;0;1;2;0
120033605000022;8;70;0;1;1;3;0;5;3;3;3;6;3;0;4;4;2;0;0;1;0;1;2;2;0;0;1;1;0;0;1;2;3;1;2;0;0;1;1;0;1;0;1;2;0;0;0;1;0;0;0;2;1;1;0;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;23;33;0;3;0;1;0;81;0;2;2;2;3;3;4;4;3;2;6;4;5;2;1;0;1;1;0;1;2;0;1;0;0;2;0;1;1;4;3;1;3;1;2;2;0;2;0;0;2;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;31;5;35;1;0;0;0;0
120034405000001;1;231;1;1;5;7;10;8;2;8;7;8;6;5;6;8;7;7;6;7;11;6;4;5;2;4;3;4;2;6;2;7;7;3;6;1;0;2;3;3;4;2;1;0;0;2;2;1;2;3;2;2;2;0;4;1;3;0;0;0;3;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;2;87;14;89;0;13;0;4;0;269;2;2;5;1;5;9;10;11;7;9;12;9;6;8;7;11;6;6;4;6;10;1;4;2;9;9;6;4;8;4;6;3;6;3;3;0;3;3;4;4;3;4;1;4;2;4;1;3;3;0;2;0;3;0;2;2;0;0;2;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;54;79;96;0;8;0;11;0
120034405000002;1;329;1;3;10;2;4;9;12;22;17;15;11;11;12;6;12;8;6;8;9;8;9;6;6;10;4;6;7;6;6;5;4;5;3;8;4;4;4;5;4;4;2;1;2;1;0;2;2;2;4;1;2;3;0;0;1;2;2;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;113;25;132;1;24;1;10;2;312;1;4;6;8;9;9;14;13;11;10;10;8;11;9;13;11;9;6;4;9;4;8;7;8;8;8;7;7;4;9;2;5;6;5;2;3;3;3;4;4;0;4;1;2;2;2;0;1;3;3;2;0;1;1;1;0;1;0;0;0;0;3;0;1;0;0;0;0;1;0;0;0;0;0;0;1;47;104;108;0;10;2;12;1
120034405000003;1;456;2;3;8;16;10;17;19;18;29;17;11;16;16;16;5;8;11;13;11;8;18;14;11;9;15;9;9;10;7;12;7;5;8;7;3;7;1;4;2;5;4;1;1;5;1;2;1;0;3;2;1;1;1;2;0;1;1;1;0;1;1;1;0;2;2;0;1;0;1;0;0;0;1;0;1;0;183;18;169;0;22;9;12;3;403;1;3;4;10;13;21;17;18;15;15;16;17;8;20;9;15;15;8;17;12;7;9;19;8;14;7;8;5;5;6;6;2;4;5;6;2;1;2;3;3;2;2;1;2;1;1;3;1;1;1;0;0;3;0;1;1;1;0;0;0;0;0;1;0;2;0;0;0;1;0;0;2;0;0;0;0;44;166;132;0;13;6;11;0
120034405000004;8;120;1;0;2;2;6;1;2;1;6;4;5;1;4;2;2;2;0;4;2;4;4;1;1;2;2;3;0;3;2;3;5;0;2;1;1;2;1;1;2;4;4;4;0;1;0;2;0;3;1;3;4;2;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;54;7;43;1;0;1;2;0;93;1;0;0;1;2;5;5;5;1;5;2;3;4;3;0;5;0;4;0;3;1;2;1;1;3;5;1;3;2;1;1;1;1;0;1;0;0;0;1;5;1;0;0;1;3;0;0;2;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;41;31;0;1;0;5;0
120034405000005;8;42;0;0;0;3;0;2;3;2;2;0;1;1;3;3;3;2;1;4;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;24;1;0;0;1;0;40;0;0;0;0;0;2;2;2;6;5;1;1;1;0;0;1;0;1;1;1;1;1;2;1;3;1;0;0;1;0;0;1;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;16;0;1;0;1;0
120034405000006;8;43;0;0;1;1;0;4;0;3;1;1;3;0;1;3;1;1;1;2;3;3;0;1;1;1;1;0;0;2;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;14;0;1;4;1;0;19;1;0;1;0;1;2;1;3;0;2;0;0;2;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;11;0;0;0;1;0
120034405000007;8;24;0;0;0;2;0;1;2;3;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;9;0;12;1;0;0;0;0;11;0;2;2;0;2;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0
120034405000008;8;92;0;0;0;0;1;6;2;6;5;1;4;3;4;4;4;4;2;2;3;1;2;3;1;2;0;4;2;4;3;1;3;2;0;1;1;0;0;0;0;2;2;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;3;50;0;1;1;1;0;79;0;0;0;0;2;2;3;5;5;4;5;6;5;3;2;1;3;4;1;2;2;1;2;3;1;1;4;0;0;2;0;1;0;0;1;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;33;35;0;1;1;0;0
120034405000009;8;13;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;8;1;2;0;0;2;0;0;10;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2;1;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;3;0;0;0;1;0
120034405000010;1;429;2;2;5;8;18;13;18;13;11;16;17;17;12;19;10;14;6;15;10;8;10;11;9;14;12;9;9;9;12;10;7;2;2;6;5;3;8;4;7;4;1;4;4;4;2;3;2;2;1;1;4;3;0;1;0;0;0;4;0;0;1;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;155;26;174;1;15;4;11;4;409;0;2;6;14;12;11;9;18;17;13;17;21;15;12;11;9;9;9;5;9;19;9;12;8;14;11;9;6;6;8;5;8;3;2;2;5;3;5;2;9;3;5;3;4;2;2;4;1;2;0;1;0;0;3;0;2;0;1;3;1;0;1;1;0;1;0;0;0;0;0;1;0;2;0;0;1;64;141;143;0;11;5;9;0
120034405000011;1;289;0;2;5;8;5;8;14;5;10;7;13;16;9;7;9;7;6;4;10;7;11;6;6;6;8;5;2;3;5;3;3;6;2;3;1;2;2;4;4;3;2;4;3;5;2;3;1;2;4;2;2;2;4;1;2;0;2;0;0;5;1;0;0;1;0;0;2;0;1;0;0;1;0;0;0;0;110;12;118;1;17;3;5;0;271;3;1;5;7;6;10;7;8;13;11;11;2;8;8;7;6;11;7;5;5;10;10;6;4;6;7;6;6;3;4;3;3;2;6;4;2;6;2;3;2;2;2;2;2;0;2;5;0;0;2;0;2;2;1;1;0;0;0;0;1;0;2;0;1;0;1;1;0;1;0;1;0;1;0;0;3;40;88;83;2;18;3;14;0
