Cod_setor;Situacao_setor;V001;V002;V003
500270405060028;1;31;1;0
500270405060029;1;48;0;0
500270405060030;1;62;0;0
500270405060031;1;74;0;0
500270405060032;1;103;0;0
500270405060033;1;85;0;0
500270405060034;1;54;0;0
500270405060035;1;67;0;0
500270405060036;1;58;0;0
500270405060037;1;26;0;0
500270405060038;1;84;0;0
500270405060039;1;66;0;0
500270405060040;1;115;0;0
500270405060041;1;56;0;0
500270405060042;1;60;0;0
500270405060043;1;101;2;0
500270405060044;1;79;0;0
500270405060045;1;92;0;0
500270405060046;1;72;0;0
500270405060047;1;90;0;0
500270405060048;1;80;0;0
500270405060049;1;121;0;0
500270405060050;1;138;0;0
500270405060051;1;115;0;0
500270405060052;1;107;0;0
500270405060053;1;84;0;0
500270405060054;1;80;0;0
500270405060055;1;55;0;0
500270405060056;1;87;0;0
500270405060057;1;98;1;0
500270405060058;1;101;0;0
500270405060059;1;54;0;0
500270405060060;1;105;0;0
500270405060061;1;41;0;0
500270405060062;1;34;0;0
500270405060063;1;51;0;0
500270405060064;1;44;0;0
500270405060065;1;64;0;0
500270405060066;1;40;0;0
500270405060067;1;63;0;0
500270405060068;1;104;0;0
500270405060069;1;76;0;0
500270405060070;1;72;0;0
500270405060071;1;75;0;0
500270405060072;1;40;0;0
500270405060073;1;52;0;0
500270405060074;1;70;0;0
500270405060075;1;54;0;0
500270405060076;1;46;0;0
500270405060077;1;72;0;0
500270405060078;1;82;0;0
500270405060079;1;36;0;0
500270405060080;1;37;0;0
500270405060081;1;48;0;0
500270405060082;1;41;0;0
500270405060083;1;56;0;0
500270405060084;1;86;1;0
500270405060085;1;85;0;0
500270405060086;1;59;0;0
500270405060087;1;79;3;0
500270405060088;1;80;0;0
500270405060089;1;79;0;0
500270405060090;1;128;0;0
500270405060091;1;73;0;0
500270405060092;1;106;0;0
500270405060093;1;44;0;0
500270405060094;1;61;0;0
500270405060095;1;154;0;0
500270405060096;1;55;0;0
500270405060097;1;59;0;0
500270405060098;1;38;0;0
500270405060099;1;59;0;0
500270405060100;1;69;0;0
500270405060101;1;49;0;0
500270405060102;1;44;0;0
500270405060103;1;41;0;0
500270405060104;1;56;0;0
500270405060105;1;57;0;0
500270405060106;1;66;0;0
500270405060107;1;57;0;0
500270405070001;1;90;1;0
500270405070002;1;105;0;0
500270405070003;1;182;2;0
500270405070004;1;161;0;0
500270405070005;1;67;0;0
500270405070006;1;121;0;0
500270405070007;1;61;0;0
500270405070008;1;113;0;0
500270405070009;1;71;0;0
500270405070010;1;75;0;0
500270405070011;1;96;0;0
500270405070012;1;91;0;0
500270405070013;1;86;0;0
500270405070014;1;100;0;0
500270405070015;1;66;0;0
500270405070016;1;79;0;0
500270405070017;1;49;0;0
500270405070018;1;61;0;0
500270405070019;1;21;0;0
500270405070020;1;49;0;0
500270405070021;1;117;0;0
500270405070022;1;38;0;0
500270405070023;1;90;0;0
500270405070024;1;91;0;0
500270405070025;1;105;0;0
500270405070026;1;80;0;0
500270405070027;1;92;0;0
500270405070028;1;120;0;0
500270405070029;1;71;0;0
500270405070030;1;68;0;0
500270405070031;1;62;0;0
500270405070033;1;162;0;0
500270405070034;1;127;0;0
500270405070035;1;83;0;0
500270405070036;1;105;0;1
500270405070037;1;66;0;0
500270405070038;1;161;0;0
500270405070039;1;130;0;0
500270405070040;1;139;0;0
500270405070041;1;140;0;0
500270405070042;1;30;0;0
500270405070043;1;19;0;0
500270405070044;1;124;0;0
500270405070045;1;132;0;0
500270405070046;1;219;0;0
500270405070047;1;168;0;0
500270405070048;1;150;0;0
500270405070049;1;219;0;0
500270405070050;1;189;2;0
500270405070051;1;125;2;0
500270405070052;1;164;0;0
500270405070053;1;107;0;0
500270405070054;1;175;0;0
500270405070055;1;152;1;0
500270405070056;1;270;0;0
500270405070057;1;108;0;1
500270405070058;1;218;1;0
500270405070059;1;107;0;0
500270405070060;1;0;0;0
500270405070061;2;186;0;0
500270405070062;2;8;0;0
500270405070063;2;66;0;0
500270405070064;2;62;0;0
500270405070065;2;32;0;0
500270405070066;1;149;0;0
500270405070067;1;83;2;0
500270405070068;1;205;0;0
500270405070069;1;165;0;0
500270405070070;1;103;0;0
500270405070071;1;142;0;1
500270405070072;1;121;0;0
500270405070073;1;172;0;0
500270405070074;1;45;0;0
500270405070075;1;57;0;0
500270405070076;1;196;2;0
500270405070077;1;157;0;0
500270405070078;1;134;0;0
500270405070079;1;115;0;0
500270405070080;1;89;0;0
500270405070081;1;56;0;0
500270405070082;1;150;0;0
500270405070083;1;115;1;0
500270405070084;1;30;0;0
500270405070085;1;139;0;0
500270405070086;1;128;0;0
500270405070087;2;37;0;0
500270405070088;1;93;0;0
500270405070089;1;80;0;0
500270405070090;1;106;0;0
500270405070091;1;227;0;0
500270405070092;1;53;0;0
500270405070093;1;101;0;0
500270405070094;1;148;0;0
500270405070095;1;111;0;0
500270405070096;1;139;0;0
500270405070097;1;200;0;2
500270405070098;1;118;0;0
500270405070099;1;123;0;0
500270405070100;1;70;0;0
500270405070101;1;51;0;0
500270405070102;1;86;0;0
500270405070103;1;167;0;0
500270405070104;1;194;4;0
500270405070105;1;202;0;0
500270405070106;1;162;1;0
500270405070107;1;235;0;0
500270405070108;1;126;0;0
500270405070109;1;10;0;0
500270405070110;1;240;0;0
500270405070111;1;132;0;0
500270405070112;1;80;0;0
500270405080001;1;139;0;0
500270405080002;1;98;0;0
500270405080003;1;125;0;0
500270405080004;1;56;0;0
500270405080005;1;82;0;0
500270405080006;1;138;0;0
500270405080007;1;307;0;0
500270405080008;1;206;0;0
500270405080009;1;247;3;0
500270405080010;1;103;0;0
500270405080011;1;38;0;0
500270405080012;1;275;0;0
500270405080013;1;58;0;0
500270405080014;1;216;0;0
500270405080015;1;440;3;0
