Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
421690905000014;1;0;484440;484440;0;0;0;13;72;66;25;9;5;3;1;
421690905000015;1;0;93818;93818;0;0;0;5;14;21;5;1;0;0;0;
421690905000016;1;0;481745;481745;0;1;5;29;122;82;17;7;3;0;0;
421690905000017;1;0;645644;645644;0;1;4;28;77;67;36;15;7;4;41;
421690905000018;1;0;363227;363227;0;0;1;3;42;64;22;9;4;0;7;
421690905000019;1;0;662078;662078;0;7;8;37;142;128;22;9;1;2;6;
421690905000020;1;1;490557;489357;1200;1;4;26;84;108;15;8;2;1;0;
421690905000021;8;0;88076;88076;0;0;3;10;33;14;2;1;0;0;1;
421690905000022;8;0;170512;170512;0;1;1;9;30;36;7;6;0;0;0;
421690905000023;1;0;96125;96125;0;0;0;5;16;31;1;2;0;0;2;
421690905000024;1;0;722928;722928;0;4;16;45;107;153;36;15;9;0;1;
421690910000001;1;0;50025;50025;0;3;6;8;11;11;1;0;0;0;1;
421690910000002;8;0;214398;214398;0;2;6;7;58;36;5;3;1;0;0;
421690910000003;8;0;127992;127992;0;5;6;22;35;15;4;4;0;0;2;
421690920000001;1;0;98997;98997;0;1;2;10;27;17;4;1;0;0;0;
421690920000002;5;0;139217;139217;0;3;9;14;46;22;2;1;2;0;2;
421690920000003;8;1;225430;224930;500;6;14;49;68;30;4;2;1;0;0;
421690920000004;8;0;241068;241068;0;2;12;45;66;33;7;2;0;0;1;
421690920000005;8;0;252458;252458;0;4;4;19;48;43;1;3;0;1;0;
421690920000006;8;6;90493;88653;1840;16;24;20;37;13;0;0;0;0;0;
421690929000001;1;0;51155;51155;0;0;2;7;20;8;1;0;0;0;0;
421690929000002;8;0;283016;283016;0;2;6;14;50;41;8;7;2;0;3;
421690929000003;8;0;241831;241831;0;5;6;27;49;23;11;6;0;1;2;
421690929000004;8;1;333175;332975;200;15;18;39;66;42;8;4;3;2;3;
421700605000001;1;7;499631;489641;9990;0;1;5;28;55;24;22;12;1;0;
421700605000002;1;0;153522;153522;0;0;0;1;6;14;17;7;0;0;0;
421700605000003;1;0;73628;73628;0;0;0;1;6;9;2;7;0;0;0;
421700605000004;1;0;55170;55170;0;0;0;0;0;7;9;3;0;0;0;
421700605000005;1;0;269589;269589;0;0;0;3;14;27;9;12;11;2;1;
421700605000006;1;0;64830;64830;0;0;0;1;5;11;3;1;1;0;0;
421700605000007;1;1;605219;602219;3000;0;3;9;36;63;30;10;6;2;1;
421700605000008;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421700605000009;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421700605000010;1;0;106657;106657;0;0;1;3;8;14;1;4;1;1;0;
421700605000011;1;0;23886;23886;0;1;1;5;8;4;0;0;0;0;0;
421700605000012;1;1;173984;169350;4634;0;1;21;48;35;0;1;0;0;1;
421700605000013;1;0;17580;17580;0;0;0;0;3;3;0;0;1;0;0;
421700605000014;1;0;522020;522020;0;0;2;12;84;117;19;8;2;0;3;
421700605000015;1;0;12360;12360;0;0;0;1;4;1;0;1;0;0;1;
421700605000016;1;0;429395;429395;0;1;1;14;66;109;21;5;2;0;1;
421700605000017;1;0;311531;311531;0;0;3;9;65;88;10;1;0;0;0;
421700605000018;1;0;43145;43145;0;1;2;2;17;9;0;0;0;0;0;
421700605000019;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421700605000020;1;0;578430;578430;0;0;0;13;86;128;24;6;3;0;0;
421700605000022;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421700605000023;1;0;180330;180330;0;1;3;7;28;31;3;1;1;2;1;
421700605000024;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
421700605000025;1;0;139405;139405;0;1;0;10;28;36;2;1;0;0;0;
421700605000026;1;0;69424;69424;0;0;0;5;14;16;3;0;0;0;0;
421700605000027;1;0;471118;471118;0;0;1;23;85;86;22;10;2;1;2;
421700605000028;1;1;118351;115604;2747;0;0;1;18;18;5;5;2;0;0;
421700605000029;1;1;406049;404519;1530;0;0;7;34;54;21;9;5;1;1;
421700605000030;1;0;453766;453766;0;1;2;19;78;85;16;10;5;1;4;
421700605000031;1;0;36060;36060;0;0;0;1;7;8;1;0;0;0;0;
421700605000032;8;0;229085;229085;0;2;2;9;32;37;12;5;1;0;0;
