Cod_setor;Cod_Grandes Regi‰es;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
170700905000004;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;281;952;3,39;2,7;1946,81;25480523,7;2026,13;26361179,56;1192,48;18287196,4;1618,08;24135129,22
170700905000005;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;204;732;3,59;3,1;813,08;1543133,43;931,85;1658512,19;495,64;745309,07;788,88;955474,27
170700905000006;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;176;630;3,58;4,44;1217,73;7131070,59;1268,17;7363852,93;673,77;3094481,47;1020,74;4337601,94
170700905000007;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;260;959;3,69;3,45;904,2;1193334,25;979,55;1219076,94;502,35;680616,76;823,41;851621,82
170700905000008;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;205;861;4,2;5,17;721,78;1048241,96;822,03;1111778,04;343,26;437342,93;658,94;632077,14
170700905000009;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;243;868;3,57;3,5;743,36;578426,64;821,07;575073,86;440,72;409983,89;754,92;465208,75
170700905000010;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;213;794;3,73;3,4;1053,77;3367268,12;1133,6;3532703,97;589,12;1410373,22;937,56;1919066,41
170700905000011;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;286;1199;4,19;4,79;501,03;216504,69;561,95;208565,58;263,2;156403,12;508,65;177457,82
170700905000012;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);8;0;115;393;3,42;3,54;598,2;308555,67;694,88;291066,56;298,32;190267,92;541,34;213840,8
170700905000013;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);8;0;137;481;3,51;6,08;821,09;1339747,64;872,01;1378732,2;427,12;713752,44;713,11;988913,29
170700905000014;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);8;0;195;737;3,78;5,41;540,12;1760923,3;731,42;2248051,15;258,78;672586,09;629,08;1405144,36
170700905000015;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);8;0;169;661;3,91;5,2;389,22;179299,87;571,98;158776,75;194,12;106569,46;498,62;121984,07
170700905000016;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);8;0;106;396;3,74;5,21;320,15;80629,41;435,08;59298,18;199,46;73311,32;398,93;67009,87
170700905000017;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;254;916;3,61;4,05;700,32;1550275,34;956,35;1873925,28;527,27;859833,24;892,94;1130221,28
170700905000018;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;300;1181;3,94;3,58;653,41;768904,4;723,33;800726,2;378,51;478974,05;657,01;648726,09
170700905000019;1;Regi„o Norte;TO;Tocantins;1702;Oriental do Tocantins;17008;Dian¢polis;0;Munic°pios n„o pertencentes a estrutura de RM;1707009;DIAN‡POLIS;170700905;DIAN‡POLIS;17070090500;DIAN‡POLIS;1707009000;DIAN‡POLIS (todos os setores);1;0;304;1219;4,01;3,66;728,86;3374953,39;805,72;3670001,1;381,19;1232199,75;642,22;1909577,64
